start_date,end_date,ip_address,duration_in_seconds,recorded_date,response_id,location_latitude,location_longitude,q_recaptcha_score,intro_info,degree,degree_type,english_level_degree_1,gender,gender_other,language_1,age_1,ada_familiarity_1,q1_prop_1,q2_prop_1,q3_prop_1,q4_prop_1,q5_prop_1,q6_prop_1,q1_anx_1,q2_anx_1,q3_anx_1,q4_anx_1,q5_anx_1,q6_anx_1,q7_anx_1,q8_anx_1,q1_p_ai_1,q2_p_ai_1,q3_p_ai_1,q4_ado_ai_1,q5_ado_ai_1,q6_ado_ai_1,q1_llms,q1_if_other,q3_usage,q1_if_no_none_1,q2_if_none,country
2024-03-01,2024-03-01,202.61.237.10,1256,2024-03-01,R_5vMvRVSVlaIgpi1,51.2993,9.491,NA,"Yes, I consent to participate in this study",Graduated in English translation,Both online and in-person,30.26,Female,NA,5.72,37,10,7,7,7,7,6.5,8,3.72,3.29,2.63,3.07,3.54,3.24,3.28,3.47,3,6,7,9,7,8,ChatGPT,NA,For example I use a text according to my students ability for evaluating their reading comprehension,7.1,NA,iran
2024-03-01,2024-03-01,172.104.116.176,793,2024-03-01,R_4rYFEVN1K3MkFpi,35.6893,139.6899,0.800000012,"Yes, I consent to participate in this study",PhD in Applied Linguistics,Online,75.28,Male,NA,8.48,27,6.02,8.72,9.01,9.03,9,8.39,8.07,1.02,1.08,1.1,1.18,1.02,1.05,1.51,0.93,1.09,9.35,8.01,8.08,8.56,8,ChatGPT,NA,academic purposes such as: writing and peaking skill,8.37,NA,iran
2024-03-01,2024-03-01,50.7.4.110,582,2024-03-01,R_5DSbXlWsMJ4UnFu,53.3379,-6.2591,0.899999976,"Yes, I consent to participate in this study",Ma in tefl,In-person,100,Male,NA,9.32,34,6.68,3.29,4.51,6.58,5.49,5.8,3.73,1.56,3.39,1.66,3.53,2.34,0.71,3.66,6.44,3.42,7.73,8.07,3.8,7.12,4.41,ChatGPT,NA,Learning new collocations- feedback in writing,7.56,NA,iran
2024-03-01,2024-03-01,50.7.4.108,502,2024-03-01,R_8lbLwrvykzWyxxG,53.3379,-6.2591,1,"Yes, I consent to participate in this study",MA in TEFL,In-person,75.34,Female,NA,8.04,33,8.05,8.6,8.54,7.88,8.56,8.27,7.36,5.06,0,0,0,0,0,0,5.02,5.38,10,10,10,10,10,ChatGPT,NA,By asking some random question happened during class time which i found them beyond my current knowledge,8.97,NA,iran
2024-03-02,2024-03-02,200.162.147.215,823,2024-03-02,R_3abHxB0U0KcNKdz,40.7157,-74,0.899999976,"Yes, I consent to participate in this study",Bachelor of Science in TEFL,In-person,30,Male,NA,7,26,6.01,1.93,6.03,3.97,8.23,8.63,2,0,0,0,0,0,0,0,0,0,7.96,10,4.03,10,10,ChatGPT,NA,Mostly getting some new ideas on those topics I feel blocked. Getting feedback on my writing assignments.,4.99,NA,iran
2024-03-02,2024-03-02,45.9.63.157,624,2024-03-02,R_8bP6GbsJ9Kb5riN,51.2993,9.491,0.899999976,"Yes, I consent to participate in this study",Teaching.MA,Online,87.86,Female,NA,6.86,27,4.18,8.29,7.18,5,5.11,7.43,5.04,0,0,0,0,0,0,1.86,0.14,9.07,8.36,9.07,5,7,9.07,ChatGPT,NA,Searching,5,NA,iran
2024-03-02,2024-03-02,213.109.162.136,488,2024-03-02,R_4dR7kUmo1icuBaB,51.2993,9.491,NA,"Yes, I consent to participate in this study",Masters of art in language education,In-person,100,Male,NA,8.09,23,2.96,6.78,7.32,6.25,6.98,7.17,3.26,2.03,1.9,2.72,1.27,1.94,1.56,1.49,7.19,8.31,10,10,10,10,10,ChatGPT,NA,"I ask them to create controlled practices for me, also I use them for correction purposes",8.95,NA,iran
2024-03-02,2024-03-02,91.107.172.157,329,2024-03-02,R_2d6JI0yYAXR3qCd,51.2993,9.491,0.899999976,"Yes, I consent to participate in this study",Phd student,In-person,90.28,Female,NA,9,38,7.96,7.15,7.05,8.18,10,9.28,9.31,0.72,2.7,0,3.13,0,0,0,0,10,10,10,10,10,10,ChatGPT,NA,I use ChatGPT in order to improve my sentences and improve my Ideas.,8.93,NA,iran
2024-03-02,2024-03-02,213.109.163.63,259,2024-03-02,R_6byTQ5UfJZuZ3dT,51.2993,9.491,0.899999976,"Yes, I consent to participate in this study",MA English translation,In-person,49.29,Female,NA,7.21,24,0.13,0.57,4.96,5,5,5,5,5.22,5,5,5.48,4.97,5,5,0.7,0.82,0.5,4.91,0.53,0.4,0.92,None,NA,NA,NA,Nothing,iran
2024-03-02,2024-03-02,212.113.116.98,350,2024-03-02,R_6qxCjPVpdqtLEHI,50.1188,8.6843,0.899999976,"Yes, I consent to participate in this study",MA in TEFL,Online,90.43,Male,NA,6.09,27,6.03,3.99,6.16,5.71,6.8,5.06,3.09,3.28,3.48,3.64,2.93,2.06,4.07,6.26,2,4.03,9.26,9.04,7.22,8.33,5.04,Bard,NA,providing feedback on students' writing,7.12,NA,iran
2024-03-02,2024-03-02,198.140.141.19,345,2024-03-02,R_5uWmnU7L8qpJ5X6,52.352,4.9392,0.899999976,"Yes, I consent to participate in this study",MA in TEFL,In-person,100,Female,NA,9.94,37,5.69,6.04,5.15,0.71,5.6,9.14,8.03,0.49,1.28,0.8,0.43,0.48,2.14,1.43,6.38,6.52,4.04,4.1,4.02,7.71,5.9,ChatGPT,NA,Haven't used them much,3.46,NA,iran
2024-03-02,2024-03-02,23.157.40.92,617,2024-03-02,R_5QFUmkw6utYIBTS,37.3931,-121.962,0.800000012,"Yes, I consent to participate in this study",I am a phd holder in teaching English as a foreign language,In-person,98.8,Female,NA,9.01,40,7.27,2.04,2.1,5.05,2.07,3.03,2.01,7.12,1.11,7.03,1.02,7.06,0,7,7.15,0,9.28,9.04,5.02,6.1,8.23,ChatGPT,NA,"I have used chat gpt to generate some exercises about the grammatical points that teach. In addition, I have generated some writing samples for my classes.",9.4,NA,iran
2024-03-02,2024-03-02,194.26.213.20,450,2024-03-02,R_4uy4z6M0DhUU5mx,53.3379,-6.2591,1,"Yes, I consent to participate in this study",Ph. D in Teaching English as a Foreign Language,In-person,100,Female,NA,8,30,7.02,5.02,5.02,6,5.19,5.36,4,7.02,7.29,8.07,6.03,7.29,4.1,8.03,6.1,0,7.05,10,6,9.08,7.02,Other,Perplexity,Mostly I use it for writing the lit review in my articles,7.36,NA,iran
2024-03-03,2024-03-03,16.170.173.112,471,2024-03-03,R_8uxgaXMZWlou5cK,59.3241,18.0517,0.899999976,"Yes, I consent to participate in this study",Ph.D. in TEFL,In-person,47.94,Female,NA,9.05,35,5.18,8.52,8.29,8.94,9.19,7.53,8.5,0.96,0,0,0.47,0,1.24,0,0,6.6,10,10,10,9.67,9.12,ChatGPT,NA,It is normally used for practicing speaking skill.,2.07,NA,iran
2024-03-03,2024-03-03,46.232.249.195,303,2024-03-03,R_8f8gbEbcnqXPJ8w,51.2993,9.491,1,"Yes, I consent to participate in this study",MA,In-person,100,Female,NA,7.18,29,6.89,1.79,8.39,6.36,6.32,3.82,7.36,0.71,0.54,4.46,1.68,2.43,5.32,2.93,6.43,1.11,8.25,8.61,9.32,7.75,2.64,ChatGPT,NA,For writing short stories  and synonyms,8.5,NA,iran
2024-03-03,2024-03-03,46.232.248.119,929,2024-03-03,R_6gXU4u4JjCPG1FY,51.2993,9.491,0.899999976,"Yes, I consent to participate in this study",PhD in Applied Linguistics,In-person,82.66,Female,NA,5.05,32,2.13,1.62,2.88,2.08,1.02,1.25,1.37,1.03,1.2,1.54,1.16,1.28,1.19,1.23,7.34,8.67,7.43,7.74,6.09,8.6,4.28,ChatGPT,NA,Lesson plan,4.92,NA,iran
2024-03-03,2024-03-03,13.38.52.13,549,2024-03-03,R_1rHdFiYN122K13I,48.8323,2.4075,0.899999976,"Yes, I consent to participate in this study",MA in TEFL,Both online and in-person,90.69,Female,NA,7.01,29,4.14,5.34,10,10,10,9.28,8.09,0,0,0,0,0,0,0,3.97,0,10,10,10,10,10,ChatGPT,NA,Improving my writing in English,10,NA,iran
2024-03-03,2024-03-03,94.130.71.227,318,2024-03-03,R_7qMFgvhHnFXTc53,51.2993,9.491,0.800000012,"Yes, I consent to participate in this study",English literature,In-person,56.85,Female,NA,8.71,21,8.23,7.64,6.42,3.69,4.41,5.72,2.33,2.82,2.06,3.89,2.68,1.33,3.27,2.59,3.13,2.92,7.72,7.08,6.41,6.99,2.53,ChatGPT,NA,Getting help for essays,6.42,NA,iran
2024-03-04,2024-03-04,185.163.116.11,15,2024-03-04,R_8szfC5yfV0Q6Jpl,51.2993,9.491,1,"No, I do not consent to participate in this study",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iran
2024-03-04,2024-03-04,95.164.17.116,584,2024-03-04,R_2Oxhw3kXQpC6mTi,52.6959,6.1847,1,"Yes, I consent to participate in this study",Master degree of TEFL,In-person,60.43,Female,NA,7.02,23,6.01,6,5.1,3.03,4,5.03,4.01,1,0,0,2,0,0,1.01,2.9,5.03,10,10,10,10,8.14,ChatGPT,NA,Using Praktika to give me feedback,6.99,NA,iran
2024-03-04,2024-03-04,149.50.217.90,465,2024-03-04,R_4n9fVnzBDxD0lqI,55.6802,12.5892,0.800000012,"Yes, I consent to participate in this study",MA in English language teaching,In-person,5.42,Female,NA,6.44,27,0.31,0.41,1.05,0.24,3.73,0.98,1.02,5.02,2.34,2,2,5.02,2.31,5.02,8.92,2,6.03,6.78,1.93,9.32,5.02,None,NA,NA,NA,Nothing,iran
2024-03-05,2024-03-05,51.89.76.239,572,2024-03-05,R_6Lj0bNiAQJ38Pqu,51.5088,-0.093,0.899999976,"Yes, I consent to participate in this study",phd in computer engineering,In-person,65.2,Female,NA,6.14,33,8.34,9.34,8.28,7.77,7.68,9,8.31,0,0,0,0,0,0,0,0,8.21,9.09,9.31,10,10,8.87,Other,ask ai,"ask my problems, understand reading",7.27,NA,iran
2024-03-05,2024-03-05,85.209.49.247,559,2024-03-05,R_2g6OJlv8Q5mwBSp,51.2993,9.491,0.899999976,"Yes, I consent to participate in this study",ÙÙˆÙ‚ Ù„ÙŠØ³Ø§Ù†Ø³ Ø¨Ø±Ù†Ø§Ù…Ù‡ Ø±ÛŒØ²ÛŒ Ø¯Ø±Ø³ÛŒ,Both online and in-person,10.24,Female,NA,3.58,24,1.99,9.77,6.4,7.58,9.24,9.34,8,0,0,1.4,0.21,1.94,1.57,2.14,4.51,9.5,9.64,9.57,9.55,8.72,10,ChatGPT,NA,Ù¾Ø±Ø³ÛŒØ¯Ù† Ø³ÙˆØ§Ù„Ø§Øª Ù¾Ú˜ÙˆÙ‡Ø´ÛŒ,9.43,NA,iran
2024-03-06,2024-03-06,152.89.105.214,498,2024-03-06,R_3QYP6EPawWvLbHa,51.2993,9.491,1,"Yes, I consent to participate in this study",PhD student in Language teaching,Both online and in-person,97.8,Female,NA,8.38,38,1.41,4.71,4.52,1.76,4.13,4.36,0.8,3.53,1.17,1.45,2.43,3.49,4.43,5.38,6.83,9.06,9.07,8.31,8.66,9.29,8.83,ChatGPT,NA,Ive asked it to paraphrase texts for me,7.05,NA,iran
2024-03-07,2024-03-07,194.13.80.195,7131,2024-03-07,R_6uyeCXb0rbcKZYw,51.2993,9.491,0.899999976,"Yes, I consent to participate in this study",Masters degree in English language teaching,Both online and in-person,89.41,Female,NA,8.14,28,4.94,5.03,5.49,8.72,8.29,9.76,0,0.36,0.47,0.67,0.29,0.25,1.12,1.33,0.15,9.6,9.87,9.16,9.6,9.74,9.17,ChatGPT,NA,"Whenever I have a question, I use them to get a fast and to the point answer.",10,NA,iran
2024-03-09,2024-03-09,149.7.16.75,1066,2024-03-09,R_1e4XBiQnyOqJYnA,51.5088,-0.093,NA,"Yes, I consent to participate in this study",student of bachelor of architecture,In-person,70.27,Female,NA,7.51,20,7.54,10,1.02,3.09,8.56,5.17,0.51,0,0.33,0,0.51,0.33,0,0.51,0,10,5.08,5.05,5.05,8.05,5.02,None,NA,NA,NA,actually we used some particular social media like whats app or iranian ones,iran
2024-03-18,2024-03-18,163.172.180.120,614,2024-03-18,R_2OUgs51kLkccwB4,48.8582,2.3387,NA,"Yes, I consent to participate in this study",PhD in TESOL,In-person,80.88,Female,NA,7.63,40,3.2,9.06,6.29,4.07,3.95,6.25,4.08,0,0,0.61,0,0,0,0.59,10,0,10,10,9.04,8.31,10,ChatGPT,NA,"Asking for ideas associated with IELTS speaking questions, checking writing grammatical mistakes and asking for recommendations to improve them",7.81,NA,iran
2024-04-04,2024-04-04,104.28.155.115,891,2024-04-04,R_2oXhON3XpbNQbUi,48.9422,2.5039,NA,"Yes, I consent to participate in this study",Bachelor of mechanical engineering,Both online and in-person,65.04,Male,NA,8,19,8,3.73,2.72,3.51,4.3,3.25,3.05,0.19,0.49,0.51,0.33,0.76,0.29,0.56,6.96,2.43,9.92,10,9.3,9.2,4.31,Claude,NA,Correcting the writing part of IELTS,6.88,NA,iran
2024-04-25,2024-04-25,5.161.159.24,264,2024-04-25,R_2hyxMkI5ctCNmDx,37.751,-97.822,0.800000012,"Yes, I consent to participate in this study",Vadana,Online,74.44,Female,NA,5.1,21,8.54,8.05,6.83,7.43,7.44,7.64,6.47,1.6,2.11,8.39,8.04,2.63,2.81,1.89,7.66,7.91,8.02,8.07,8.47,7.62,7.03,ChatGPT,NA,Vadana,8.72,NA,iran
2024-02-29,2024-02-29,102.88.84.118,292,2024-02-29,R_3GweiY6SMePWZLw,6.4474,3.3903,0.699999988,"Yes, I consent to participate in this study",MBA,Online,81.36,Male,NA,8.07,37,4.07,5.83,7.19,3.66,7.49,8.2,8.14,3.42,3.08,3.36,3.8,3.36,3.25,4.17,3.39,3.49,8.27,7.66,7.08,7.9,7.32,ChatGPT,NA,To research concepts and paraphrase paragraphs,7.15,NA,nigeria
2024-02-29,2024-02-29,197.211.59.160,577,2024-02-29,R_4I5vZ6YKFW5nPrf,6.4474,3.3903,0.899999976,"Yes, I consent to participate in this study",MBA in Management,Online,69.14,Male,NA,6.03,38,2.75,4.32,4.06,4.27,4.73,2.63,3.38,2.57,3.85,3.74,4.62,3.79,5.17,3.64,4,3.61,4.36,4.5,4.08,4.8,5.43,None,NA,NA,NA,None,nigeria
2024-02-29,2024-02-29,41.203.117.93,633,2024-02-29,R_4SqRMjwOOwd6ddg,6.4474,3.3903,1,"Yes, I consent to participate in this study",Master of Business Administration,Online,100,Male,NA,7.07,30,4.58,6.3,6.09,7.22,8.04,6.39,8.28,3.97,3.81,4.16,2.94,4.19,3.97,3.81,3.99,3,8.26,8.36,8.46,7.14,7.2,ChatGPT,NA,To give further context or instance to a learning content I already have little or no knowledge about. Also to help better word or reword course work or projects for better presentation and understanding.,8.07,NA,nigeria
2024-02-29,2024-02-29,102.134.112.1,673,2024-02-29,R_7uGiRsadShTZP1f,6.4474,3.3903,0.400000006,"Yes, I consent to participate in this study",MBA Management,Online,100,Male,NA,10,45,7.38,3.78,3.16,2.36,2.27,3.56,0.49,6.49,6.84,5.64,7.64,5.64,3.6,7.42,7.2,1.02,7.24,6.71,6.09,5.02,8.67,None,NA,NA,NA,None,nigeria
2024-02-29,2024-02-29,102.91.72.24,819,2024-02-29,R_1s5r7NA45kWHX6p,12.996,7.6049,0.699999988,"Yes, I consent to participate in this study",Master in Business Administration,Online,80.25,Male,NA,8.4,51,7.01,6.44,6.33,6.1,5.16,7.42,6.9,7.36,7.28,7.48,8.2,7.73,7.72,7.13,7.46,6.5,8.73,8.6,7.36,7.18,7.01,None,NA,NA,NA,Google's guide,nigeria
2024-02-29,2024-02-29,102.89.23.180,387,2024-02-29,R_7HFdOBbgrwCFiut,6.4474,3.3903,0.699999988,"Yes, I consent to participate in this study",MBA,Online,100,Female,NA,8.06,29,7.87,6.43,6.61,8.03,7.02,6.93,7.71,6.3,0,0.69,2.63,1.72,0,1.54,7.49,2.95,2.79,7.4,9.03,8.65,8.03,None,NA,NA,NA,Nil,nigeria
2024-02-29,2024-02-29,197.210.55.95,1170,2024-02-29,R_1OSSIk7JttqCw26,4.7731,7.0085,0.899999976,"Yes, I consent to participate in this study",MBA,In-person,100,Male,NA,7.08,48,5.25,5.02,5,5.26,5.02,5.02,5.02,5.02,6.72,6.83,5.02,5.06,5,4.92,5.02,3.91,6.02,5.96,5.4,5.02,5.06,ChatGPT,NA,Effective,6.45,NA,nigeria
2024-02-29,2024-02-29,197.210.70.155,552,2024-02-29,R_2qrVpZCgwvGIkzu,12.996,7.6049,0.899999976,"Yes, I consent to participate in this study",MBA,Both online and in-person,100,Female,NA,7.41,32,10,4.78,6.11,5.87,5.14,5.57,6.16,4.14,4.45,5.02,9.01,4.91,4.07,9.5,4,6.03,5.58,5.51,5.63,5.15,5.24,ChatGPT,NA,LLM,5.36,NA,nigeria
2024-02-29,2024-02-29,102.91.47.129,392,2024-02-29,R_6Lt9N1et1IxI7wW,12.996,7.6049,0.699999988,"Yes, I consent to participate in this study",Masters in business administration,Online,78.64,Female,NA,8.31,27,5.32,6.2,7.46,7.19,5.22,7.32,5.12,3.08,1.73,2.88,2.41,3.02,2.34,2.78,3.15,0,7.97,7.8,8.2,7.97,5.02,ChatGPT,NA,Research on certain topics,8.61,NA,nigeria
2024-02-29,2024-02-29,105.112.210.168,763,2024-02-29,R_2fBHxlJcbOr5r5O,6.4474,3.3903,0.899999976,"Yes, I consent to participate in this study",MBA in Accounting,Both online and in-person,72.83,Male,NA,5.38,33,5.45,7.11,5.02,7.13,2.64,1.83,2.79,0.51,1.08,0.57,1.42,0.13,5.02,0.85,1.47,6.66,8.96,7.32,8.57,7.21,8.77,Other,Google meet,Use of internet,6.11,NA,nigeria
2024-02-29,2024-02-29,197.210.53.9,697,2024-02-29,R_8vAOGB4gme3jzDH,12.996,7.6049,0.699999988,"Yes, I consent to participate in this study",Masters in business administration,Both online and in-person,100,Male,NA,7.02,36,7.14,8.09,6.11,7.46,7.21,6.03,6.26,3.22,3.19,2.79,3.27,3.56,3.37,3.12,6.39,2.84,7.11,8.55,7.21,8,7.18,None,NA,NA,NA,Grok,nigeria
2024-02-29,2024-02-29,102.23.96.17,2243,2024-02-29,R_3CPD2OUUTRVfjkB,11.9924,8.5173,0.899999976,"Yes, I consent to participate in this study",Master in Business Administration,Online,100,Male,NA,9.63,56,7,8,6,8.5,7,6,4.5,4,4,2.9,3.5,3.5,4,2,7,7,9,10,7,8,8,None,NA,NA,NA,Exam proctoring and feedback-making applications,nigeria
2024-02-29,2024-02-29,105.112.70.212,675,2024-02-29,R_22PrxOjnzsKUiFh,12.996,7.6049,0.899999976,"Yes, I consent to participate in this study",MBA,Both online and in-person,100,Male,NA,9,35,4.25,6.64,7.62,4.57,7.83,3.53,8.3,4.09,4.85,6.02,2.21,4.09,3.89,4.4,5.51,0.6,8.57,8.64,8.57,8.83,5.79,ChatGPT,NA,To get some ideas and direction,7.06,NA,nigeria
2024-02-29,2024-02-29,105.112.126.130,2165,2024-02-29,R_1Ss2nKyPgpvYCD7,12.996,7.6049,1,"Yes, I consent to participate in this study",Master in business administration. MBA,Online,85.8,Male,NA,7.1,35,6.06,5.58,6.43,5.49,4.66,4.51,4.66,4.62,4.68,7.28,5.02,6.3,4.04,5.85,4.15,6.83,5.02,8.96,6.62,5.02,5.02,None,NA,NA,NA,Google search,nigeria
2024-02-29,2024-02-29,102.90.58.154,900,2024-02-29,R_8SAMGCsYYXLcM2l,4.7731,7.0085,0.899999976,"Yes, I consent to participate in this study",Masters in Business Administration,Online,80.72,Male,NA,8,31,5,7.03,6.49,7,8.06,7.19,7,6.94,7.52,6.29,7.09,6.75,7.13,5,6.07,3.13,9.28,8.23,7.61,7.54,8.36,ChatGPT,NA,i specfically use them in acquiring insights into topics. i also use them to generate contents,8.07,NA,nigeria
2024-02-29,2024-02-29,197.211.63.114,560,2024-02-29,R_1hMJhNNxJV83Akh,10,8,0.800000012,"Yes, I consent to participate in this study",Masters in Business Administration,Both online and in-person,100,Male,NA,8,49,7.03,4.59,4.74,6.02,4.95,4.71,4.83,3.02,3.05,3.03,3.04,3.01,3.07,2.99,3.02,7.02,8.22,8.2,8.06,7.29,8.22,None,NA,NA,NA,Nil,nigeria
2024-02-29,2024-02-29,105.112.235.60,761,2024-02-29,R_2mDrq1k03Y3tByF,12.996,7.6049,0.899999976,"Yes, I consent to participate in this study",Masters in business Administration,Both online and in-person,100,Female,NA,10,41,6,2.83,1.58,1.91,1.58,1.92,1.85,3.28,3.17,2.92,3.17,3.06,3.43,2.77,3.28,1.02,5.75,3.55,5.83,5.02,5.02,None,NA,NA,NA,No Idea,nigeria
2024-02-29,2024-02-29,102.89.41.206,499,2024-02-29,R_19yjoUpdxibna7L,6.4474,3.3903,0.899999976,"Yes, I consent to participate in this study",MBA Accounting,Both online and in-person,90.02,Female,NA,10,50,4.09,8.14,5.01,5.63,5.06,5.01,5,5,5,5.93,5,5,5,5,5,1.61,5.2,9.11,6.02,5.02,5.02,ChatGPT,NA,To get further knowledge and understand in any area i am confused of or not sure about.,9.83,NA,nigeria
2024-02-29,2024-02-29,102.88.62.26,324,2024-02-29,R_2tl4ep8mOlGoxtU,6.4474,3.3903,0.899999976,"Yes, I consent to participate in this study",MBA Accounting,Online,92.05,Male,NA,8.97,35,8.83,9.49,9.59,9.04,9.5,9.23,9.67,0,0.1,0.09,0.76,0.71,0,0,9.25,8.25,9.7,9.13,9.31,9.6,9.26,ChatGPT,NA,The tool has ensured that researching specific topics and cross-referencing data is quite easier,9.27,NA,nigeria
2024-02-29,2024-02-29,102.91.70.193,440,2024-02-29,R_2hTx9Un5RzmOL2p,12.996,7.6049,1,"Yes, I consent to participate in this study",Masters in Business Administration,Online,100,Female,NA,10,36,5.48,10,6,7.07,8.04,7.06,6.03,10,10,10,10,9.02,10,10,10,10,9.01,10,7.55,8.51,6.02,Bard,NA,Google bard simplifies a lot of terminologies and it makes understanding my courses easier.,7.05,NA,nigeria
2024-02-29,2024-02-29,41.217.0.181,1187,2024-02-29,R_4GqrnmlHdXVnwFu,9.0567,7.4969,1,"Yes, I consent to participate in this study",Masters in Business Administration (MBA),Both online and in-person,100,Male,NA,9,37,6.36,1,7.06,7.25,8.1,6.06,8.07,1.03,1.07,1.04,0.87,1.96,1,0.88,8.23,1.99,9.2,8.2,9.03,8.91,2.8,ChatGPT,NA,Serve as a guide in articulating and answering questions with clarity. Mathematical questions can easily be solved and are easily understood,9.06,NA,nigeria
2024-02-29,2024-02-29,197.210.226.85,786,2024-02-29,R_2lcpIjxmM9nFlqI,4.7731,7.0085,0.899999976,"Yes, I consent to participate in this study",Masters in Business Administration (Management Option),Both online and in-person,100,Male,NA,10,42,3,0,5,5,0,5,10,10,10,10,10,10,10,10,10,0,8,0,10,5,10,None,NA,NA,NA,None,nigeria
2024-02-29,2024-02-29,197.211.58.218,734,2024-02-29,R_2VubDi9uVGaATSh,6.4474,3.3903,0.899999976,"Yes, I consent to participate in this study",Doctorate degree,Both online and in-person,58.96,Female,NA,9.32,49,8.83,8.83,8.87,8.58,8.6,10,7.73,7.28,7.12,7.08,6.96,7.03,7.15,6.92,6.92,8.04,8.13,7.38,7.38,6.68,8.75,ChatGPT,NA,To write projects,10,NA,nigeria
2024-02-29,2024-02-29,77.98.243.212,1207,2024-02-29,R_8g0Yk6CkIbQJ9wB,56.1174,-3.5345,1,"Yes, I consent to participate in this study",Master of business administration,Online,100,Female,NA,10,30,10,9.66,9.63,8.02,10,10,10,0.27,0,0,0,0,0.87,0,0,9.6,9.13,10,9.87,9.8,8.99,ChatGPT,NA,To proofread my essay construction,8.89,NA,nigeria
2024-02-29,2024-02-29,105.112.90.130,625,2024-02-29,R_3sRyoOyu7hytaPD,6.4474,3.3903,1,"Yes, I consent to participate in this study",MBA,Online,63.01,Male,NA,8.82,43,6.07,6.73,2.61,7.6,7.77,6.04,6.77,3.04,2.32,2.53,3.26,2.55,3.06,3.12,3,4.55,8.01,8.26,7.68,8.07,6.81,ChatGPT,NA,Helpful and interesting,8.15,NA,nigeria
2024-02-29,2024-02-29,102.89.33.186,182,2024-02-29,R_2Ube7A56X564imX,6.4474,3.3903,0.800000012,"Yes, I consent to participate in this study",Masters of Business Administration in Management,Both online and in-person,100,Male,NA,10,26,5.99,7.65,7.52,7.74,7.43,7.3,7.08,0.82,1.63,0,1.6,0,0.72,0.85,1.16,5.02,7.46,6.61,6.74,5.92,6.74,ChatGPT,NA,I use it to fact check and also kill plagiarism,7.99,NA,nigeria
2024-02-29,2024-02-29,102.90.57.152,644,2024-02-29,R_8GxWEU0I2w9pXuP,4.7731,7.0085,0.899999976,"Yes, I consent to participate in this study",MBA in Management,Online,100,Male,NA,8.5,34,10,5.62,6.58,7.85,7.23,6.26,5.21,8.84,0,8.47,0,0,3.15,0,8.26,8.53,10,10,8,10,6.3,Bard,NA,"Over time, AI has made learning easy, concise, and straightforward by providing accurate citations and related materials.",8.59,NA,nigeria
2024-02-29,2024-03-01,41.210.143.251,8889,2024-03-01,R_71b8LhuNEO0MDNT,0.321,32.5714,0.899999976,"Yes, I consent to participate in this study",MBA,Both online and in-person,50.69,Male,NA,6.72,43,5.09,7.57,9.74,8.91,9.13,9.11,9.89,5.14,3.3,6.08,5.18,1.82,4.04,4.1,5.42,9.42,9.64,8.82,9.07,7.25,8.21,None,NA,NA,NA,ChatGPT,nigeria
2024-03-01,2024-03-01,197.210.71.18,500,2024-03-01,R_7LzIB8E1DoiCyUN,12.996,7.6049,0.899999976,"Yes, I consent to participate in this study",MBA- Accounting,Both online and in-person,100,Female,NA,9,36,6.01,8,7.01,5.01,6.03,7.01,7,1.04,1.01,1.09,1.01,3,1.01,1,1.03,5,7.03,5.03,9.01,8.8,8.51,ChatGPT,NA,I Generally use it to get and idea of the what i'm looking at or expected to achieve.,5.8,NA,nigeria
2024-02-29,2024-03-01,102.91.71.161,8236,2024-03-01,R_4e2iWYGBqBohahS,12.996,7.6049,NA,"No, I do not consent to participate in this study",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nigeria
2024-03-01,2024-03-01,160.152.68.147,290,2024-03-01,R_1ScrnBptZiywPgc,6.4474,3.3903,0.800000012,"Yes, I consent to participate in this study",MBA,Both online and in-person,58.31,Female,NA,9.72,31,5.96,3.32,2.95,3.98,4.08,3.51,4.08,2.85,3.07,4.14,3.26,2.16,3.32,2.04,2.73,3.17,2.73,2.73,2.38,2.73,4.01,ChatGPT,NA,"I use chat gpt to write emails, get help on difficult challenges at work and know the answer to any random question I have",0,NA,nigeria
2024-03-01,2024-03-01,102.91.46.12,522,2024-03-01,R_7jZfUNnkfrcHPbX,12.996,7.6049,0.899999976,"Yes, I consent to participate in this study",MBA,Online,100,Male,NA,8.26,32,5,5,4.98,4.15,7.79,6.38,5,5.88,6.48,2.83,6.15,6.72,4,4.93,6.57,5,5,5.07,5,5,5,ChatGPT,NA,Asking questions,5,NA,nigeria
2024-03-01,2024-03-01,102.215.57.188,4721,2024-03-01,R_8VThUZE1CG0m0H7,6.4474,3.3903,0.699999988,"Yes, I consent to participate in this study",Masters of Business Administration,Both online and in-person,100,Female,NA,10,30,8.53,5.3,6.05,0,2.19,3.01,1.76,4.08,4.95,5.17,5.05,4.98,4.86,5.14,4.67,0.53,1.35,3.13,1.72,1.79,2.32,None,NA,NA,NA,None,nigeria
